Name,Year,Genre
Monster Hunter Frontier Online: Forward 2,2011.0,Role-Playing
Moyashimon DS,2009.0,Action
A Ressha de Gyoukou 2001,2001.0,Simulation
Diabolik Lovers: Lunatic Parade,2016.0,Adventure
Neverwinter Nights 2,2006.0,Role-Playing
Starry ? Sky: In Autumn,2010.0,Misc
Battlefield 1942,2002.0,Shooter
Pitball,1996.0,Sports
Combat Wings: The Great Battles of WWII,,Simulation
D.C. III: Da Capo III,2013.0,Adventure
Judge Dredd: Dredd Vs Death,2003.0,Shooter
Ocean Commander,2009.0,Simulation
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,2012.0,Adventure
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,2015.0,Misc
Tank Beat,2006.0,Strategy
Tenkaichi * Sengoku Lovers,2010.0,Adventure
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,2013.0,Misc
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,2007.0,Misc
Bode Miller Alpine Skiing,2006.0,Sports
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,2006.0,Role-Playing
R-Type Delta,1998.0,Shooter
Angelique: Maren no Rokukishi,2011.0,Adventure
Soul Eater: Battle Resonance,2009.0,Action
Psycho-Pass: Mandatory Happiness,2016.0,Adventure
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,2008.0,Misc
The Great Battle Gaiden 2: Matsuri da Wasshoi,1994.0,Action
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,2008.0,Simulation
Rock 'N' Roll Adventures,2007.0,Platform
Doki Oki,1995.0,Adventure
Gakuen Alice: WakuWaku * Happy Friends,2007.0,Adventure
Konohana 2: Todoke Kanai Requiem,2002.0,Adventure
Derby Time 2006,2006.0,Sports
Yuusha Shisu.,2016.0,Role-Playing
Senjou no Waltz,2014.0,Adventure
Chuck E. Cheese's Sports Games,2011.0,Sports
Stronghold 2 Deluxe,2005.0,Strategy
MAPLUS: Portable Navi 3,2009.0,Misc
DEATH NOTE: L o Tsugu Mono,2007.0,Adventure
Puppet Show 3: Lost Town,2011.0,Puzzle
Star Wars: Empire at War - Forces of Corruption,2006.0,Strategy
Spy Hunter / Super Sprint,2005.0,Racing
Otometeki Koi Kakumei * Love Revo! Portable,2010.0,Adventure
Clover no Kuni no Alice: Wonderful Wonder World,2010.0,Adventure
Room Zoom: Race for Impact,2004.0,Racing
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,2013.0,Adventure
Tube Slider,,Racing
Ghost Pirates of Vooju Island,2009.0,Adventure
America Oudan Ultra-Quiz,1995.0,Misc
DoDonPachi Dai-Oujou: Black Label Extra,2009.0,Shooter
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,2009.0,Misc
ParaWorld,2006.0,Strategy
Tropico Reloaded,2009.0,Strategy
Shinseiki Evangelion: Battle Orchestra,2007.0,Fighting
Pharaoh,1998.0,Strategy
Vampire Mansion: Linda Hyde,2011.0,Adventure
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,2008.0,Action
Battlefield 2: Modern Combat(JP sales),2005.0,Shooter
The Idolmaster: Gravure For You! Vol.7,2012.0,Action
Stake: Fortune Fighters,2003.0,Fighting
Serious Sam Advance,2004.0,Shooter
The Settlers: Rise of an Empire,2007.0,Strategy
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,,Adventure
Pop'n Music 12 Iroha,2006.0,Simulation
BeatMania IIDX 11: IIDX Red,2006.0,Simulation
Warhammer Online: Age of Reckoning,2008.0,Role-Playing
Road Trip: The Arcade Edition,2002.0,Racing
Juusanshi Engi Engetsu Sangokuden 2,2014.0,Action
Virtua Tennis: World Tour (jp sales),2005.0,Sports
Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,2012.0,Action
Cold War,2005.0,Shooter
Steel Battalion: Line of Contact,2004.0,Simulation
Naruto Shippuden: Ultimate Ninja Storm Collection,2016.0,Action
Ken to Mahou to Gakuen Mono. 2G,2010.0,Role-Playing
Kami Naru Kimi to,2011.0,Adventure
Spy Hunter: Nowhere To Run,2006.0,Racing
Ikki Tousen: Eloquent Fist,2008.0,Fighting
Disney's Magical Quest 3 Starring Mickey and Donald,2003.0,Action
Chili Con Carnage,2007.0,Shooter
Bus Simulator 16,2016.0,Simulation
Rengoku II:  The Stairway To H.E.A.V.E.N.,2006.0,Action
Teddy Together,2016.0,Simulation
Pony Luv,2008.0,Simulation
Strike Witches 2: Iyasu Naosu Punipunisuru,2010.0,Action
Omega Quintet,2014.0,Role-Playing
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,2015.0,Action
Demigod,2009.0,Strategy
Bunmei Haruka: Aoiza Ibunroku,2011.0,Action
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015.0,Adventure
Blade Arcus from Shining EX,2015.0,Fighting
Vantage Master Portable,2008.0,Role-Playing
Lilpri DS: Hime-Chen! Apple Pink,2010.0,Adventure
Star Trek Online,2010.0,Role-Playing
Rapala for Kinect,2011.0,Sports
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",2008.0,Misc
Diabolik Lovers: Vandead Carnival,2014.0,Action
O.M.G. 26 - Our Mini Games,2007.0,Puzzle
AMF Xtreme Bowling,2006.0,Sports
Bomberman Fantasy Race,1998.0,Racing
Carnage Heart EXA,2010.0,Strategy
Tropico 4: Modern Times,2012.0,Strategy
Europa Universalis III Complete,2008.0,Strategy
Bugriders: The Race of Kings,1997.0,Racing
Bust-A-Move,1994.0,Puzzle
Wii de Asobu: Metroid Prime,,Shooter
Payout Poker & Casino,,Misc
Wangan Midnight Portable,2007.0,Racing
Cross Ange: Tenshi to Ryuu no Rondo tr.,2015.0,Action
Canvas 2,2006.0,Adventure
Memories Off: Sorekara Again,2006.0,Adventure
11eyes: CrossOver,2009.0,Adventure
Kenka Bancho Otome,2016.0,Action
Supermodel Makeover by Lauren Luke,2009.0,Simulation
Serious Sam HD: Gold Edition,2011.0,Shooter
Peter Pan in Disney's Return to Never Land,2002.0,Platform
Ferrari Challenge Trofeo Pirelli Deluxe,2009.0,Racing
Xenosaga I·II,2006.0,Role-Playing
SimCity Societies,2007.0,Simulation
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,2008.0,Sports
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,2016.0,Misc
Fishdom 2 Deluxe,2010.0,Puzzle
Kuusen II,2004.0,Simulation
Cross Channel: In Memory of All People,2011.0,Adventure
Bomberman Story DS,2007.0,Role-Playing
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,2010.0,Adventure
Are You Alice?,2011.0,Adventure
Stronghold Crusader Extreme,2008.0,Strategy
Kensei: Sacred Fist,1997.0,Fighting
Okashi na Shima no Peter Pan: Sweet Never Land,2011.0,Adventure
Urakata Hakuoki,2013.0,Adventure
Cities XL 2011,2010.0,Simulation
Gift: Prism,2006.0,Adventure
Shanghai: True Valor,1998.0,Puzzle
Tokyo Xanadu eX+,2016.0,Role-Playing
Major Dream: Major DS Dream Baseball,2008.0,Sports
Thunderbirds,2004.0,Shooter
Winning Post 8 2015,2015.0,Action
Vitamin Z Revolution,2010.0,Adventure
Aria: The Origination ~Aoi Wakusei no El Cielo~,2008.0,Adventure
Inkheart,2009.0,Adventure
Lunatic Dawn Tempest,2001.0,Role-Playing
Ceville,2009.0,Action
Strike Witches: Shirogane no Tsubasa,2012.0,Strategy
Totally Spies! 2: Undercover,2006.0,Action
Luxor: The Wrath of Set,2006.0,Puzzle
Natalie Brooks: Mystery at Hillcrest High,2012.0,Action
Board Game: Top Shop,1999.0,Misc
NANA: Live Staff Daiboshuu! Shoshinsha Kangei,2007.0,Action
Xia-Xia,2012.0,Platform
Cocoto Magic Circus,2008.0,Shooter
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,2007.0,Adventure
Dunamis 15,2011.0,Adventure
DemiKids: Dark Version,2002.0,Role-Playing
Mage Knight: Destiny's Soldier,2006.0,Strategy
GT Legends,2005.0,Racing
Blender Bros.,2002.0,Platform
Suzumiya Haruhi no Heiretsu,2009.0,Adventure
DemiKids: Light Version,2002.0,Role-Playing
Nanatsuiro * Drops Pure!!,2007.0,Adventure
Pe-Jongju to Manabu Kankokugo DS: Test-Hen,2010.0,Misc
Escape the Emerald Star,2011.0,Puzzle
La Corda d'Oro 4,2016.0,Action
Thomas and Friends: Steaming around Sodor,2015.0,Action
Falcon 4.0: Allied Force,2005.0,Simulation
Bottom of the 9th '97,1997.0,Sports
Shaman King: Chou Senjiryokketsu 3,2002.0,Role-Playing
HatsuKare * Renai Debut Sengen!,2013.0,Adventure
Treasure Chase,2011.0,Puzzle
Unreal Anthology,2006.0,Shooter
X3: Terran War Pack,2012.0,Misc
Prison Architect,2016.0,Action
G1 Jockey Wii,2007.0,Sports
Kingdom: Ikkitousen no Ken,2010.0,Action
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,2007.0,Fighting
RayCrisis: Series Termination,1999.0,Shooter
Bejeweled 2 Deluxe,2006.0,Puzzle
Ikki Tousen: Shining Dragon,2007.0,Role-Playing
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,2008.0,Adventure
Toxic Grind,2002.0,Sports
Kawasaki Jet Ski,2008.0,Racing
Genkai Tokki: Seven Pirates,2016.0,Role-Playing
ScrapLand,2005.0,Action
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,2011.0,Misc
Geten no Hana,2013.0,Misc
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,2009.0,Adventure
Brave: The Video Game,2012.0,Action
D.Gray-man: Sousha no Shikaku,2008.0,Adventure
Indianapolis 500 Evolution,2009.0,Racing
Ookami to Koushinryou: Omiowataru Kaze,2009.0,Adventure
School Days LxH,2008.0,Adventure
Neo Angelique,2006.0,Adventure
Big Idea's VeggieTales: LarryBoy and the Bad Apple,2006.0,Action
Namco Museum Battle Collection (JP sales),2005.0,Misc
Brandish: The Dark Revenant,2009.0,Role-Playing
Summon Night: Swordcraft Story,2003.0,Role-Playing
Samurai Shodown V,2006.0,Fighting
Pro Fishing Challenge,2004.0,Sports
Minna no Chizu 2,2007.0,Misc
Franklin's Great Adventures,2006.0,Action
Princess Saver! Eternal Love for My Lady,2010.0,Adventure
To Love-Ru Trouble: Darkness - True Princess,2015.0,Action
Tokyo Mew Mew,2002.0,Role-Playing
Jitsumei Jikkyou Keiba Dream Classic 2002,2002.0,Sports
Interactive Storybook DS Series 3,2007.0,Misc
Moujuutsukai to Oujisama: Snow Bride Portable,2012.0,Adventure
Twinkle * Crusaders GoGo!,2010.0,Adventure
Rule of Rose,2006.0,Action
Homeworld,1998.0,Strategy
Uta Kumi 575,2014.0,Misc
Invizimals: The Lost Kingdom,2013.0,Action
IL-2 Sturmovik: Forgotten Battles,2003.0,Simulation
The Professor's Brain Trainer: Logic,2005.0,Puzzle
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,2010.0,Misc
Balls of Fury,2007.0,Sports
18 Wheels of Steel: Extreme Trucker,2009.0,Racing
Veggy World,2011.0,Shooter
Ukiyo no Roushi,2015.0,Action
SBK: Snowboard Kids,2005.0,Sports
Warriors of the Lost Empire (JP sales),2007.0,Role-Playing
Jojo's Bizarre Adventure,1999.0,Fighting
Cities in Motion Collection,2011.0,Simulation
Evolution Snowboarding,2002.0,Sports
Jissen Pachinko Hisshouhou! CR Sakura Taisen,2007.0,Misc
Freedom Wings,2006.0,Simulation
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996.0,Puzzle
Zillions of Enemy X: Zetsukai no Crusade,2013.0,Role-Playing
Dream Chronicles,2010.0,Adventure
The Settlers IV,2001.0,Strategy
Happiness! De-Lucks,2007.0,Adventure
Mount & Blade,2008.0,Role-Playing
Doki Majo Plus,2009.0,Adventure
Eureka Seven Vol. 2: The New Vision,2006.0,Shooter
Love Once: Mermaid's Tears,2011.0,Adventure
Mata Hari: Betrayal is only a Kiss Away,2008.0,Adventure
"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",2009.0,Action
Maximum Capacity: Hotel Giant,2002.0,Strategy
Sengoku Otome: Legend Battle,2016.0,Action
Shippuu Mahou Daisakusen: Kingdom-Grandprix,1996.0,Shooter
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,2006.0,Misc
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,2011.0,Misc
Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,2011.0,Adventure
PachiPara 15: Super Umi Monogatari in Okinawa 2,2010.0,Misc
Motto! SoniComi,2014.0,Simulation
Let's Play Flight Attendant,2010.0,Simulation
Akai Ito DS,2008.0,Adventure
Knight's Apprentice: Memorick's Adventures,2004.0,Action
Saint,,Shooter
Natsuiro no Sunadokei,2002.0,Adventure
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,2007.0,Misc
Tale of a Hero,2010.0,Adventure
Ballblazer Champions,1997.0,Sports
Steal Princess,,Platform
So Blonde,2008.0,Adventure
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,2008.0,Adventure
Casper's Scare School: Classroom Capers,2008.0,Adventure
Moujuutsukai to Oujisama Portable,2011.0,Adventure
Galaxy Angel II: Eigou Kaiki no Koku,2009.0,Strategy
Genroh,2012.0,Action
Otome wa Oanesama Boku ni Koi Shiteru Portable,2010.0,Adventure
Iron Phoenix,2005.0,Fighting
Legend: Hand of God,2007.0,Role-Playing
Geon Cube,2009.0,Puzzle
Tennis no Oji-Sama: Driving Smash! Side King,2008.0,Sports
Kuon,2004.0,Adventure
Kannou Mukashi Banashi Portable,2012.0,Adventure
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,2010.0,Adventure
Triple Crown Championship Snowboarding,2010.0,Sports
UnchainBlades EXXiV,2012.0,Role-Playing
Fallout Trilogy,2004.0,Role-Playing
The Sims: Complete Collection,2005.0,Simulation
Command & Conquer 3: Deluxe Edition,2008.0,Strategy
Dance! It's Your Stage,2011.0,Misc
Sacred Gold,2005.0,Role-Playing
Dies Irae: Amantes Amentes,2012.0,Action
Mind over Matter,2010.0,Puzzle
The Idolmaster: Gravure For You! Vol.9,2012.0,Action
Discovery Kids: Snake Safari,2009.0,Simulation
Ryu-koku,2006.0,Adventure
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,2008.0,Misc
Group S Challenge,2003.0,Racing
GunParade Orchestra: Midori no Shou,2006.0,Adventure
Shooter: Starfighter Sanvein,2000.0,Shooter
Sakura Wars 1 & 2,2006.0,Strategy
Kao Challengers,2005.0,Platform
Order of War,2009.0,Strategy
Painkiller,2004.0,Shooter
Date A Live: Arusu Install,2014.0,Adventure
Canimal Triple,2014.0,Misc
Tengen Toppa Gurren-Lagann,2007.0,Action
Sugoi Hebereke,1994.0,Fighting
Pebble Beach Golf Links,1994.0,Sports
Jelly Belly: Ballistic Beans,2009.0,Puzzle
PopCap Hits!,2011.0,Misc
Higurashi Daybreak Portable Mega Edition,2009.0,Adventure
Dragon's Lair,2010.0,Platform
Shinken de Watashi ni Koi Shinasai! R,2012.0,Action
Shiratsuyu no Kai,2013.0,Adventure
Dungeon Defenders,2011.0,Role-Playing
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,2008.0,Simulation
Command & Conquer: The First Decade,2006.0,Strategy
Taito Legends 2,2006.0,Misc
World Championship Poker featuring Howard Lederer: All In,2006.0,Misc
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",2010.0,Adventure
Jinsei Game Wii,2007.0,Misc
Heavy Fire: The Chosen Few 3D,2011.0,Shooter
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,2008.0,Misc
Hyakka Hyakurou: Sengoku Ninpoujou,2016.0,Adventure
Jake Hunter: Detective Chronicles,2008.0,Adventure
Gekka Ryouran Romance,2011.0,Adventure
Guess the Logos,2004.0,Puzzle
Ore no Yome: Anata Dake no Hanayome,2010.0,Adventure
Crime Scene,2009.0,Adventure
Military History: Commander - Europe at War,2009.0,Strategy
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,1996.0,Misc
Final Approach 2: 1st Priority,2008.0,Adventure
Gochuumon wa Usagi Desu ka?? Wonderful Party!,2016.0,Adventure
Moujuutsukai to Oujisama: Snow Bride,2011.0,Adventure
Detective Jinguuji Saburo: Ronde Revenge,2012.0,Action
Meitantei Evangelion,2007.0,Adventure
Tsuyo Kiss 2 Portable,2010.0,Adventure
Butt-Ugly Martians: Zoom or Doom!,2002.0,Racing
Mar Heaven: Karudea no Akuma,2006.0,Role-Playing
Brain Dead 13,1996.0,Adventure
Hoppie,2011.0,Platform
Rugby League Team Manager 2015,2015.0,Action
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,2007.0,Misc
The Lord of the Rings Online: Mines of Moria,2008.0,Role-Playing
T.A.C. Heroes : Big Red One,2010.0,Strategy
War Leaders: Clash of Nations,2009.0,Strategy
Dungeons & Dragons: Shadow over Mystara,2013.0,Role-Playing
The King of Fighters NeoWave,2006.0,Fighting
Super PickUps,2007.0,Racing
Aquanaut's Holiday,1995.0,Adventure
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,2007.0,Adventure
Hot 'n' Cold,2009.0,Action
Nisenochigiri,2010.0,Adventure
Kikou Heidan J-Phoenix: Cobalt Shoutaihen,2002.0,Action
Last Escort,2006.0,Adventure
Meikyuu Cross Blood: Reloaded,2011.0,Action
Livly Garden,2010.0,Simulation
Nicktoons Collection: Game Boy Advance Video Volume 3,2005.0,Misc
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,2011.0,Role-Playing
Commando: Steel Disaster,2008.0,Shooter
Aria: The Natural ~Tooi Yume no Mirage~,2006.0,Adventure
Hellgate: London,2007.0,Role-Playing
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,2008.0,Fighting
The Awakened Fate Ultimatum,2014.0,Role-Playing
Gal Gun,2012.0,Shooter
Chuck E. Cheese's Super Collection,2011.0,Action
Hakuouki: Yuugi Roku DS,2011.0,Adventure
Mystery Tales 2: The Spirit Mask,2011.0,Puzzle
Shonen Jump's Shaman King: Master of Spirits 2,2005.0,Role-Playing
Toki no Kizuna: Hanayui Tsuzuri,2013.0,Adventure
Rinne no Lagrange: Kamogawa Days,2012.0,Adventure
Airport Simulator,2011.0,Simulation
Casper's Scare School: Spooky Sports Day,2009.0,Sports
Code R,1998.0,Adventure
The Idolmaster: Gravure For You! Vol.8,2012.0,Action
Disney Sports Football,2002.0,Sports
Oil Rush,2012.0,Strategy
Chicken Hunter,2007.0,Shooter
Hakuoki: Shinkai - Furi no Shou,2015.0,Action
Demolition Company: Gold Edition,2011.0,Simulation
Onechanbara Special,2011.0,Action
Daikaijuu Battle: Ultra Coliseum,2008.0,Fighting
Saki: Achiga-Hen Portable,2013.0,Adventure
Bella Sara 2 - The Magic of Drasilmare,2013.0,Adventure
Minna de Dokusho: Keatai Shousetsu Desu,2008.0,Misc
Polar Bowler,2008.0,Sports
Prehistorik Man,2001.0,Platform
Chicago Enforcer,2005.0,Shooter
Jinguuji Saburou DS: Akai Chou,2010.0,Adventure
Dance Dance Revolution Extra Mix,2001.0,Simulation
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,2008.0,Adventure
Pippa Funnell: Ranch Rescue,2007.0,Adventure
Jewel Link: Galactic Quest,2012.0,Action
Super Bowling,1999.0,Sports
Kawaii Koinu DS 3,2010.0,Simulation
Chuugen no Hasha: Sangoku Shouseiden,2006.0,Strategy
The Sims 2: Happy Holiday Stuff,2006.0,Simulation
Largo Winch .// Commando Sar,2002.0,Adventure
Joker no Kuni no Alice: Wonderful Wonder World,2011.0,Adventure
Cross Treasures,2009.0,Role-Playing
Ruff Trigger: The Vanocore Conspiracy,2006.0,Platform
Silent Bomber,1999.0,Action
Samurai & Dragons,2012.0,Action
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,2015.0,Misc
Elminage Original: Majo to Megami to Kamigami no Yubiwa,2011.0,Role-Playing
TalkMan,2006.0,Misc
Uta no * Prince-Sama,2010.0,Adventure
Elminage Gothic: Ulm Zakir to Yami no Gishiki,2012.0,Role-Playing
Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,2006.0,Misc
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,2011.0,Action
Invizimals: The Resistance,2014.0,Role-Playing
Anima - Gate of Memories,2016.0,Action
B-17: Fortress in the Sky,2007.0,Simulation
Mushishi: Amefuru Sato,2008.0,Simulation
Arcana Famiglia: Vascello Phantasma no Majutsushi,2012.0,Action
ESPN MLS ExtraTime 2002,2002.0,Sports
Winning Post 7: Maximum 2007,2007.0,Sports
Resident Evil: Umbrella Corps,2016.0,Action
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,2010.0,Action
Vitamin R,2013.0,Adventure
Maximum Racing: Crash Car Racer,2010.0,Racing
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,2006.0,Action
Guitar Freaks V2 & DrumMania V2,2006.0,Simulation
Puzzle City,2009.0,Puzzle
Gakuen K: Wonderful School Days,2014.0,Adventure
RollerCoaster Tycoon World,2016.0,Simulation
Pastel Chime Continue,2010.0,Adventure
Trapped Dead,2011.0,Strategy
Super Fruit Fall,2006.0,Puzzle
Zwei!!,2008.0,Role-Playing
Ro-Kyu-Bu! Lost Secret,2013.0,Adventure
CV Casting Voice,2014.0,Adventure
Net High,2015.0,Adventure
Malice,2004.0,Platform
The Sims 2: Family Fun Stuff,2006.0,Simulation
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,2008.0,Role-Playing
Worldwide Soccer Manager 2007,2006.0,Sports
Kokoro Connect: Yochi Random,2012.0,Action
Tenkai Knights: Brave Battle,2014.0,Action
Mount & Blade: Warband,2010.0,Role-Playing
Dark Tales: Edgar Allan Poe's The Premature Burial,2012.0,Puzzle
Warship Gunner 2 Portable,2009.0,Simulation
Nervous Brickdown,2007.0,Puzzle
Downtown Nekketsu Jidaigek,2015.0,Action
Legend of Kay Anniversary,2015.0,Action
Spanish for Everyone!,2007.0,Puzzle
Battle Princess of Arcadias,2013.0,Role-Playing
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,2015.0,Strategy
Germany's Next Topmodel 2011,2011.0,Simulation
Uchuu Keiji Tamashii: The Space Sheriff Spirits,2006.0,Action
Angelique Retour,2015.0,Action
Winx Club: Saving Alfea,2014.0,Action
UFO: Trilogy,2007.0,Strategy
Mount & Blade Collection,2012.0,Role-Playing
Car Battler Joe,2001.0,Role-Playing
Vietcong,2003.0,Shooter
StormLover Karen!!,2011.0,Adventure
Ten Pin Alley 2,2008.0,Sports
Coded Soul: Uke Keigareshi Idea,2008.0,Role-Playing
Starship Troopers,2005.0,Shooter
AIR,2007.0,Adventure
Crysis: Warhead,2008.0,Shooter
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,2010.0,Adventure
Dino Dini's Kick Off Revival,2016.0,Sports
Garfield Gets Real,2009.0,Action
Atlantic Quest,2011.0,Puzzle
Tycoon City: New York,2006.0,Strategy
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,2015.0,Action
Virtua Pro Football,2006.0,Sports
Date-A-Live Twin Edition: Rio Reincarnation,2015.0,Action
Adidas Power Soccer 98,1998.0,Sports
Natsuiro High School: Seishun Hakusho,2015.0,Action
Black Rose Valkyrie,2016.0,Role-Playing
Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),,Racing
Heroes VS,2013.0,Fighting
Kazoku Keikaku,2010.0,Adventure
Sotsugyou II: Neo Generation Special,1995.0,Simulation
Agatha Christie's The ABC Murders,2016.0,Adventure
Tom Clancy's Splinter Cell Classic Trilogy HD,2011.0,Action
Aoishiro,2008.0,Adventure
Rainbow Islands Revolution,2005.0,Platform
"Warhammer 40,000: Dawn of War: Soulstorm",2008.0,Strategy
