,Name,Year,Genre,Global_Sales
10223,Tenkaichi * Sengoku Lovers,2010.0,Adventure,0.03
10224,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,2013.0,Misc,0.03
10225,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,2007.0,Misc,0.03
10226,Bode Miller Alpine Skiing,2006.0,Sports,0.03
10227,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,2006.0,Role-Playing,0.03
10228,R-Type Delta,1998.0,Shooter,0.03
10229,Angelique: Maren no Rokukishi,2011.0,Adventure,0.03
10230,Soul Eater: Battle Resonance,2009.0,Action,0.03
10231,Psycho-Pass: Mandatory Happiness,2016.0,Adventure,0.05
10232,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,2008.0,Misc,0.03
10233,The Great Battle Gaiden 2: Matsuri da Wasshoi,1994.0,Action,0.03
10234,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,2008.0,Simulation,0.03
10235,Rock 'N' Roll Adventures,2007.0,Platform,0.03
10236,Doki Oki,1995.0,Adventure,0.03
10237,Gakuen Alice: WakuWaku * Happy Friends,2007.0,Adventure,0.03
10238,Konohana 2: Todoke Kanai Requiem,2002.0,Adventure,0.03
10239,Derby Time 2006,2006.0,Sports,0.03
10240,Yuusha Shisu.,2016.0,Role-Playing,0.02
10241,Senjou no Waltz,2014.0,Adventure,0.02
10242,Chuck E. Cheese's Sports Games,2011.0,Sports,0.02
10243,Stronghold 2 Deluxe,2005.0,Strategy,0.02
10244,MAPLUS: Portable Navi 3,2009.0,Misc,0.02
10245,DEATH NOTE: L o Tsugu Mono,2007.0,Adventure,0.02
10246,Puppet Show 3: Lost Town,2011.0,Puzzle,0.02
10247,Star Wars: Empire at War - Forces of Corruption,2006.0,Strategy,0.02
10248,Spy Hunter / Super Sprint,2005.0,Racing,0.02
10249,Otometeki Koi Kakumei * Love Revo! Portable,2010.0,Adventure,0.02
10250,Clover no Kuni no Alice: Wonderful Wonder World,2010.0,Adventure,0.04
10251,Room Zoom: Race for Impact,2004.0,Racing,0.02
10252,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,2013.0,Adventure,0.02
10253,Tube Slider,,Racing,0.02
10254,Ghost Pirates of Vooju Island,2009.0,Adventure,0.02
10255,America Oudan Ultra-Quiz,1995.0,Misc,0.02
10256,DoDonPachi Dai-Oujou: Black Label Extra,2009.0,Shooter,0.02
10257,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,2009.0,Misc,0.02
10258,ParaWorld,2006.0,Strategy,0.02
10259,Tropico Reloaded,2009.0,Strategy,0.02
10260,Shinseiki Evangelion: Battle Orchestra,2007.0,Fighting,0.02
10261,Pharaoh,1998.0,Strategy,0.02
10262,Vampire Mansion: Linda Hyde,2011.0,Adventure,0.02
10263,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,2008.0,Action,0.02
10264,Battlefield 2: Modern Combat(JP sales),2005.0,Shooter,0.02
10265,The Idolmaster: Gravure For You! Vol.7,2012.0,Action,0.02
10266,Stake: Fortune Fighters,2003.0,Fighting,0.02
10267,Serious Sam Advance,2004.0,Shooter,0.02
10268,The Settlers: Rise of an Empire,2007.0,Strategy,0.02
10269,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,,Adventure,0.02
10270,Pop'n Music 12 Iroha,2006.0,Simulation,0.02
10271,BeatMania IIDX 11: IIDX Red,2006.0,Simulation,0.02
10272,Warhammer Online: Age of Reckoning,2008.0,Role-Playing,0.02
10273,Road Trip: The Arcade Edition,2002.0,Racing,0.02
10274,Juusanshi Engi Engetsu Sangokuden 2,2014.0,Action,0.02
10275,Virtua Tennis: World Tour (jp sales),2005.0,Sports,0.02
10276,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,2012.0,Action,0.02
10277,Cold War,2005.0,Shooter,0.02
10278,Steel Battalion: Line of Contact,2004.0,Simulation,0.02
10279,Naruto Shippuden: Ultimate Ninja Storm Collection,2016.0,Action,0.02
10280,Ken to Mahou to Gakuen Mono. 2G,2010.0,Role-Playing,0.02
10281,Kami Naru Kimi to,2011.0,Adventure,0.02
10282,Spy Hunter: Nowhere To Run,2006.0,Racing,0.02
10283,Ikki Tousen: Eloquent Fist,2008.0,Fighting,0.02
10284,Disney's Magical Quest 3 Starring Mickey and Donald,2003.0,Action,0.02
10285,Chili Con Carnage,2007.0,Shooter,0.02
10286,Bus Simulator 16,2016.0,Simulation,0.02
10287,Rengoku II:  The Stairway To H.E.A.V.E.N.,2006.0,Action,0.02
10288,Teddy Together,2016.0,Simulation,0.02
10289,Pony Luv,2008.0,Simulation,0.02
10290,Strike Witches 2: Iyasu Naosu Punipunisuru,2010.0,Action,0.02
10291,Omega Quintet,2014.0,Role-Playing,0.02
10292,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,2015.0,Action,0.02
10293,Demigod,2009.0,Strategy,0.02
10294,Bunmei Haruka: Aoiza Ibunroku,2011.0,Action,0.02
10295,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015.0,Adventure,0.02
10296,Blade Arcus from Shining EX,2015.0,Fighting,0.04
10297,Vantage Master Portable,2008.0,Role-Playing,0.02
10298,Lilpri DS: Hime-Chen! Apple Pink,2010.0,Adventure,0.02
10299,Star Trek Online,2010.0,Role-Playing,0.02
10300,Rapala for Kinect,2011.0,Sports,0.02
10301,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",2008.0,Misc,0.02
10302,Diabolik Lovers: Vandead Carnival,2014.0,Action,0.02
10303,O.M.G. 26 - Our Mini Games,2007.0,Puzzle,0.02
10304,AMF Xtreme Bowling,2006.0,Sports,0.02
10305,Bomberman Fantasy Race,1998.0,Racing,0.02
10306,Carnage Heart EXA,2010.0,Strategy,0.02
10307,Tropico 4: Modern Times,2012.0,Strategy,0.02
10308,Europa Universalis III Complete,2008.0,Strategy,0.02
10309,Bugriders: The Race of Kings,1997.0,Racing,0.02
10310,Bust-A-Move,1994.0,Puzzle,0.02
10311,Wii de Asobu: Metroid Prime,,Shooter,0.04
10312,Payout Poker & Casino,,Misc,0.02
10313,Wangan Midnight Portable,2007.0,Racing,0.02
10314,Cross Ange: Tenshi to Ryuu no Rondo tr.,2015.0,Action,0.02
10315,Canvas 2,2006.0,Adventure,0.02
10316,Memories Off: Sorekara Again,2006.0,Adventure,0.02
10317,11eyes: CrossOver,2009.0,Adventure,0.04
10318,Kenka Bancho Otome,2016.0,Action,0.02
10319,Supermodel Makeover by Lauren Luke,2009.0,Simulation,0.02
10320,Serious Sam HD: Gold Edition,2011.0,Shooter,0.04
10321,Peter Pan in Disney's Return to Never Land,2002.0,Platform,0.02
10322,Ferrari Challenge Trofeo Pirelli Deluxe,2009.0,Racing,0.02
10323,Xenosaga I·II,2006.0,Role-Playing,0.02
10324,SimCity Societies,2007.0,Simulation,0.02
10325,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,2008.0,Sports,0.02
10326,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,2016.0,Misc,0.02
10327,Fishdom 2 Deluxe,2010.0,Puzzle,0.02
10328,Kuusen II,2004.0,Simulation,0.02
10329,Cross Channel: In Memory of All People,2011.0,Adventure,0.02
10330,Bomberman Story DS,2007.0,Role-Playing,0.02
10331,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,2010.0,Adventure,0.02
10332,Are You Alice?,2011.0,Adventure,0.02
10333,Stronghold Crusader Extreme,2008.0,Strategy,0.02
10334,Kensei: Sacred Fist,1997.0,Fighting,0.02
10335,Okashi na Shima no Peter Pan: Sweet Never Land,2011.0,Adventure,0.02
10336,Urakata Hakuoki,2013.0,Adventure,0.02
10337,Cities XL 2011,2010.0,Simulation,0.02
10338,Gift: Prism,2006.0,Adventure,0.02
10339,Shanghai: True Valor,1998.0,Puzzle,0.02
10340,Tokyo Xanadu eX+,2016.0,Role-Playing,0.02
10341,Major Dream: Major DS Dream Baseball,2008.0,Sports,0.02
10342,Thunderbirds,2004.0,Shooter,0.02
10343,Winning Post 8 2015,2015.0,Action,0.04
10344,Vitamin Z Revolution,2010.0,Adventure,0.02
10345,Aria: The Origination ~Aoi Wakusei no El Cielo~,2008.0,Adventure,0.02
10346,Inkheart,2009.0,Adventure,0.02
10347,Lunatic Dawn Tempest,2001.0,Role-Playing,0.02
10348,Ceville,2009.0,Action,0.02
10349,Strike Witches: Shirogane no Tsubasa,2012.0,Strategy,0.04
10350,Totally Spies! 2: Undercover,2006.0,Action,0.02
10351,Luxor: The Wrath of Set,2006.0,Puzzle,0.02
10352,Natalie Brooks: Mystery at Hillcrest High,2012.0,Action,0.02
10353,Board Game: Top Shop,1999.0,Misc,0.02
10354,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,2007.0,Action,0.02
10355,Xia-Xia,2012.0,Platform,0.02
10356,Cocoto Magic Circus,2008.0,Shooter,0.02
10357,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,2007.0,Adventure,0.02
10358,Dunamis 15,2011.0,Adventure,0.04
10359,DemiKids: Dark Version,2002.0,Role-Playing,0.02
10360,Mage Knight: Destiny's Soldier,2006.0,Strategy,0.02
10361,GT Legends,2005.0,Racing,0.02
10362,Blender Bros.,2002.0,Platform,0.02
10363,Suzumiya Haruhi no Heiretsu,2009.0,Adventure,0.02
10364,DemiKids: Light Version,2002.0,Role-Playing,0.02
10365,Nanatsuiro * Drops Pure!!,2007.0,Adventure,0.02
10366,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,2010.0,Misc,0.02
10367,Escape the Emerald Star,2011.0,Puzzle,0.02
10368,La Corda d'Oro 4,2016.0,Action,0.02
10369,Thomas and Friends: Steaming around Sodor,2015.0,Action,0.02
10370,Falcon 4.0: Allied Force,2005.0,Simulation,0.02
10371,Bottom of the 9th '97,1997.0,Sports,0.02
10372,Shaman King: Chou Senjiryokketsu 3,2002.0,Role-Playing,0.02
10373,HatsuKare * Renai Debut Sengen!,2013.0,Adventure,0.02
10374,Treasure Chase,2011.0,Puzzle,0.02
10375,Unreal Anthology,2006.0,Shooter,0.02
10376,X3: Terran War Pack,2012.0,Misc,0.02
10377,Prison Architect,2016.0,Action,0.02
10378,G1 Jockey Wii,2007.0,Sports,0.02
10379,Kingdom: Ikkitousen no Ken,2010.0,Action,0.02
10380,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,2007.0,Fighting,0.02
10381,RayCrisis: Series Termination,1999.0,Shooter,0.02
10382,Bejeweled 2 Deluxe,2006.0,Puzzle,0.02
10383,Ikki Tousen: Shining Dragon,2007.0,Role-Playing,0.02
10384,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,2008.0,Adventure,0.02
10385,Toxic Grind,2002.0,Sports,0.02
10386,Kawasaki Jet Ski,2008.0,Racing,0.02
10387,Genkai Tokki: Seven Pirates,2016.0,Role-Playing,0.02
10388,ScrapLand,2005.0,Action,0.02
10389,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,2011.0,Misc,0.02
10390,Geten no Hana,2013.0,Misc,0.02
10391,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,2009.0,Adventure,0.02
10392,Brave: The Video Game,2012.0,Action,0.04
10393,D.Gray-man: Sousha no Shikaku,2008.0,Adventure,0.02
10394,Indianapolis 500 Evolution,2009.0,Racing,0.02
10395,Ookami to Koushinryou: Omiowataru Kaze,2009.0,Adventure,0.02
10396,School Days LxH,2008.0,Adventure,0.02
10397,Neo Angelique,2006.0,Adventure,0.02
10398,Big Idea's VeggieTales: LarryBoy and the Bad Apple,2006.0,Action,0.04
10399,Namco Museum Battle Collection (JP sales),2005.0,Misc,0.02
10400,Brandish: The Dark Revenant,2009.0,Role-Playing,0.02
10401,Summon Night: Swordcraft Story,2003.0,Role-Playing,0.02
10402,Samurai Shodown V,2006.0,Fighting,0.02
10403,Pro Fishing Challenge,2004.0,Sports,0.02
10404,Minna no Chizu 2,2007.0,Misc,0.02
10405,Franklin's Great Adventures,2006.0,Action,0.02
10406,Princess Saver! Eternal Love for My Lady,2010.0,Adventure,0.02
10407,To Love-Ru Trouble: Darkness - True Princess,2015.0,Action,0.02
10408,Tokyo Mew Mew,2002.0,Role-Playing,0.02
10409,Jitsumei Jikkyou Keiba Dream Classic 2002,2002.0,Sports,0.02
10410,Interactive Storybook DS Series 3,2007.0,Misc,0.02
10411,Moujuutsukai to Oujisama: Snow Bride Portable,2012.0,Adventure,0.02
10412,Twinkle * Crusaders GoGo!,2010.0,Adventure,0.02
10413,Rule of Rose,2006.0,Action,0.02
10414,Homeworld,1998.0,Strategy,0.02
10415,Uta Kumi 575,2014.0,Misc,0.02
10416,Invizimals: The Lost Kingdom,2013.0,Action,0.02
10417,IL-2 Sturmovik: Forgotten Battles,2003.0,Simulation,0.02
10418,The Professor's Brain Trainer: Logic,2005.0,Puzzle,0.02
10419,Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,2010.0,Misc,0.02
10420,Balls of Fury,2007.0,Sports,0.04
10421,18 Wheels of Steel: Extreme Trucker,2009.0,Racing,0.02
10422,Veggy World,2011.0,Shooter,0.02
10423,Ukiyo no Roushi,2015.0,Action,0.02
10424,SBK: Snowboard Kids,2005.0,Sports,0.02
10425,Warriors of the Lost Empire (JP sales),2007.0,Role-Playing,0.02
10426,Jojo's Bizarre Adventure,1999.0,Fighting,0.02
10427,Cities in Motion Collection,2011.0,Simulation,0.02
10428,Evolution Snowboarding,2002.0,Sports,0.02
10429,Jissen Pachinko Hisshouhou! CR Sakura Taisen,2007.0,Misc,0.02
10430,Freedom Wings,2006.0,Simulation,0.02
10431,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996.0,Puzzle,0.02
10432,Zillions of Enemy X: Zetsukai no Crusade,2013.0,Role-Playing,0.02
10433,Dream Chronicles,2010.0,Adventure,0.02
10434,The Settlers IV,2001.0,Strategy,0.02
10435,Happiness! De-Lucks,2007.0,Adventure,0.02
10436,Mount & Blade,2008.0,Role-Playing,0.02
10437,Doki Majo Plus,2009.0,Adventure,0.02
10438,Eureka Seven Vol. 2: The New Vision,2006.0,Shooter,0.02
10439,Love Once: Mermaid's Tears,2011.0,Adventure,0.02
10440,Mata Hari: Betrayal is only a Kiss Away,2008.0,Adventure,0.02
10441,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",2009.0,Action,0.02
10442,Maximum Capacity: Hotel Giant,2002.0,Strategy,0.02
10443,Sengoku Otome: Legend Battle,2016.0,Action,0.02
10444,Shippuu Mahou Daisakusen: Kingdom-Grandprix,1996.0,Shooter,0.02
10445,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,2006.0,Misc,0.02
10446,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,2011.0,Misc,0.02
10447,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,2011.0,Adventure,0.02
10448,PachiPara 15: Super Umi Monogatari in Okinawa 2,2010.0,Misc,0.02
10449,Motto! SoniComi,2014.0,Simulation,0.02
10450,Let's Play Flight Attendant,2010.0,Simulation,0.02
10451,Akai Ito DS,2008.0,Adventure,0.02
10452,Knight's Apprentice: Memorick's Adventures,2004.0,Action,0.02
10453,Saint,,Shooter,0.02
10454,Natsuiro no Sunadokei,2002.0,Adventure,0.02
10455,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,2007.0,Misc,0.02
10456,Tale of a Hero,2010.0,Adventure,0.02
10457,Ballblazer Champions,1997.0,Sports,0.02
10458,Steal Princess,,Platform,0.02
10459,So Blonde,2008.0,Adventure,0.02
10460,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,2008.0,Adventure,0.02
10461,Casper's Scare School: Classroom Capers,2008.0,Adventure,0.02
10462,Moujuutsukai to Oujisama Portable,2011.0,Adventure,0.02
10463,Galaxy Angel II: Eigou Kaiki no Koku,2009.0,Strategy,0.02
10464,Genroh,2012.0,Action,0.02
10465,Otome wa Oanesama Boku ni Koi Shiteru Portable,2010.0,Adventure,0.02
10466,Iron Phoenix,2005.0,Fighting,0.02
10467,Legend: Hand of God,2007.0,Role-Playing,0.02
10468,Geon Cube,2009.0,Puzzle,0.02
10469,Tennis no Oji-Sama: Driving Smash! Side King,2008.0,Sports,0.02
10470,Kuon,2004.0,Adventure,0.02
10471,Kannou Mukashi Banashi Portable,2012.0,Adventure,0.02
10472,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,2010.0,Adventure,0.02
10473,Triple Crown Championship Snowboarding,2010.0,Sports,0.02
10474,UnchainBlades EXXiV,2012.0,Role-Playing,0.04
10475,Fallout Trilogy,2004.0,Role-Playing,0.02
10476,The Sims: Complete Collection,2005.0,Simulation,0.02
10477,Command & Conquer 3: Deluxe Edition,2008.0,Strategy,0.02
10478,Dance! It's Your Stage,2011.0,Misc,0.04
10479,Sacred Gold,2005.0,Role-Playing,0.02
10480,Dies Irae: Amantes Amentes,2012.0,Action,0.02
10481,Mind over Matter,2010.0,Puzzle,0.02
10482,The Idolmaster: Gravure For You! Vol.9,2012.0,Action,0.02
10483,Discovery Kids: Snake Safari,2009.0,Simulation,0.02
10484,Ryu-koku,2006.0,Adventure,0.02
10485,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,2008.0,Misc,0.02
10486,Group S Challenge,2003.0,Racing,0.02
10487,GunParade Orchestra: Midori no Shou,2006.0,Adventure,0.02
10488,Shooter: Starfighter Sanvein,2000.0,Shooter,0.02
10489,Sakura Wars 1 & 2,2006.0,Strategy,0.02
10490,Kao Challengers,2005.0,Platform,0.02
10491,Order of War,2009.0,Strategy,0.02
10492,Painkiller,2004.0,Shooter,0.02
10493,Date A Live: Arusu Install,2014.0,Adventure,0.02
10494,Canimal Triple,2014.0,Misc,0.02
10495,Tengen Toppa Gurren-Lagann,2007.0,Action,0.02
10496,Sugoi Hebereke,1994.0,Fighting,0.02
10497,Pebble Beach Golf Links,1994.0,Sports,0.02
10498,Jelly Belly: Ballistic Beans,2009.0,Puzzle,0.02
10499,PopCap Hits!,2011.0,Misc,0.02
10500,Higurashi Daybreak Portable Mega Edition,2009.0,Adventure,0.02
10501,Dragon's Lair,2010.0,Platform,0.02
10502,Shinken de Watashi ni Koi Shinasai! R,2012.0,Action,0.02
10503,Shiratsuyu no Kai,2013.0,Adventure,0.02
10504,Dungeon Defenders,2011.0,Role-Playing,0.02
10505,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,2008.0,Simulation,0.02
10506,Command & Conquer: The First Decade,2006.0,Strategy,0.02
10507,Taito Legends 2,2006.0,Misc,0.02
10508,World Championship Poker featuring Howard Lederer: All In,2006.0,Misc,0.02
10509,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",2010.0,Adventure,0.02
10510,Jinsei Game Wii,2007.0,Misc,0.02
10511,Heavy Fire: The Chosen Few 3D,2011.0,Shooter,0.02
10512,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,2008.0,Misc,0.02
10513,Hyakka Hyakurou: Sengoku Ninpoujou,2016.0,Adventure,0.02
10514,Jake Hunter: Detective Chronicles,2008.0,Adventure,0.02
10515,Gekka Ryouran Romance,2011.0,Adventure,0.02
10516,Guess the Logos,2004.0,Puzzle,0.02
10517,Ore no Yome: Anata Dake no Hanayome,2010.0,Adventure,0.02
10518,Crime Scene,2009.0,Adventure,0.02
10519,Military History: Commander - Europe at War,2009.0,Strategy,0.03
10520,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,1996.0,Misc,0.02
10521,Final Approach 2: 1st Priority,2008.0,Adventure,0.02
10522,Gochuumon wa Usagi Desu ka?? Wonderful Party!,2016.0,Adventure,0.02
10523,Moujuutsukai to Oujisama: Snow Bride,2011.0,Adventure,0.02
10524,Detective Jinguuji Saburo: Ronde Revenge,2012.0,Action,0.02
10525,Meitantei Evangelion,2007.0,Adventure,0.02
10526,Tsuyo Kiss 2 Portable,2010.0,Adventure,0.02
10527,Butt-Ugly Martians: Zoom or Doom!,2002.0,Racing,0.02
10528,Mar Heaven: Karudea no Akuma,2006.0,Role-Playing,0.02
10529,Brain Dead 13,1996.0,Adventure,0.02
10530,Hoppie,2011.0,Platform,0.02
10531,Rugby League Team Manager 2015,2015.0,Action,0.02
10532,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,2007.0,Misc,0.02
10533,The Lord of the Rings Online: Mines of Moria,2008.0,Role-Playing,0.02
10534,T.A.C. Heroes : Big Red One,2010.0,Strategy,0.02
10535,War Leaders: Clash of Nations,2009.0,Strategy,0.02
10536,Dungeons & Dragons: Shadow over Mystara,2013.0,Role-Playing,0.02
10537,The King of Fighters NeoWave,2006.0,Fighting,0.02
10538,Super PickUps,2007.0,Racing,0.03
10539,Aquanaut's Holiday,1995.0,Adventure,0.02
10540,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,2007.0,Adventure,0.02
10541,Hot 'n' Cold,2009.0,Action,0.02
10542,Nisenochigiri,2010.0,Adventure,0.02
10543,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,2002.0,Action,0.02
10544,Last Escort,2006.0,Adventure,0.02
10545,Meikyuu Cross Blood: Reloaded,2011.0,Action,0.02
10546,Livly Garden,2010.0,Simulation,0.02
10547,Nicktoons Collection: Game Boy Advance Video Volume 3,2005.0,Misc,0.02
10548,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,2011.0,Role-Playing,0.02
10549,Commando: Steel Disaster,2008.0,Shooter,0.02
10550,Aria: The Natural ~Tooi Yume no Mirage~,2006.0,Adventure,0.02
10551,Hellgate: London,2007.0,Role-Playing,0.02
10552,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,2008.0,Fighting,0.02
10553,The Awakened Fate Ultimatum,2014.0,Role-Playing,0.02
10554,Gal Gun,2012.0,Shooter,0.02
10555,Chuck E. Cheese's Super Collection,2011.0,Action,0.02
10556,Hakuouki: Yuugi Roku DS,2011.0,Adventure,0.02
10557,Mystery Tales 2: The Spirit Mask,2011.0,Puzzle,0.02
10558,Shonen Jump's Shaman King: Master of Spirits 2,2005.0,Role-Playing,0.02
10559,Toki no Kizuna: Hanayui Tsuzuri,2013.0,Adventure,0.02
10560,Rinne no Lagrange: Kamogawa Days,2012.0,Adventure,0.02
10561,Airport Simulator,2011.0,Simulation,0.02
10562,Casper's Scare School: Spooky Sports Day,2009.0,Sports,0.04
10563,Code R,1998.0,Adventure,0.02
10564,The Idolmaster: Gravure For You! Vol.8,2012.0,Action,0.02
10565,Disney Sports Football,2002.0,Sports,0.04
10566,Oil Rush,2012.0,Strategy,0.02
10567,Chicken Hunter,2007.0,Shooter,0.02
10568,Hakuoki: Shinkai - Furi no Shou,2015.0,Action,0.02
10569,Demolition Company: Gold Edition,2011.0,Simulation,0.02
10570,Onechanbara Special,2011.0,Action,0.02
10571,Daikaijuu Battle: Ultra Coliseum,2008.0,Fighting,0.02
10572,Saki: Achiga-Hen Portable,2013.0,Adventure,0.02
10573,Bella Sara 2 - The Magic of Drasilmare,2013.0,Adventure,0.02
10574,Minna de Dokusho: Keatai Shousetsu Desu,2008.0,Misc,0.02
10575,Polar Bowler,2008.0,Sports,0.02
10576,Prehistorik Man,2001.0,Platform,0.02
10577,Chicago Enforcer,2005.0,Shooter,0.02
10578,Jinguuji Saburou DS: Akai Chou,2010.0,Adventure,0.02
10579,Dance Dance Revolution Extra Mix,2001.0,Simulation,0.02
10580,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,2008.0,Adventure,0.02
10581,Pippa Funnell: Ranch Rescue,2007.0,Adventure,0.02
10582,Jewel Link: Galactic Quest,2012.0,Action,0.02
10583,Super Bowling,1999.0,Sports,0.02
10584,Kawaii Koinu DS 3,2010.0,Simulation,0.02
10585,Chuugen no Hasha: Sangoku Shouseiden,2006.0,Strategy,0.02
10586,The Sims 2: Happy Holiday Stuff,2006.0,Simulation,0.02
10587,Largo Winch .// Commando Sar,2002.0,Adventure,0.02
10588,Joker no Kuni no Alice: Wonderful Wonder World,2011.0,Adventure,0.02
10589,Cross Treasures,2009.0,Role-Playing,0.02
10590,Ruff Trigger: The Vanocore Conspiracy,2006.0,Platform,0.02
10591,Silent Bomber,1999.0,Action,0.02
10592,Samurai & Dragons,2012.0,Action,0.02
10593,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,2015.0,Misc,0.02
10594,Elminage Original: Majo to Megami to Kamigami no Yubiwa,2011.0,Role-Playing,0.02
10595,TalkMan,2006.0,Misc,0.02
10596,Uta no * Prince-Sama,2010.0,Adventure,0.02
10597,Elminage Gothic: Ulm Zakir to Yami no Gishiki,2012.0,Role-Playing,0.02
10598,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,2006.0,Misc,0.02
10599,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,2011.0,Action,0.02
10600,Invizimals: The Resistance,2014.0,Role-Playing,0.02
10601,Anima - Gate of Memories,2016.0,Action,0.02
10602,B-17: Fortress in the Sky,2007.0,Simulation,0.02
10603,Mushishi: Amefuru Sato,2008.0,Simulation,0.02
10604,Arcana Famiglia: Vascello Phantasma no Majutsushi,2012.0,Action,0.02
