Name,Year,Genre,Global_Sales,Total
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,2011.0,Adventure,0.03,1.7999999999999998
Hankou Shashin,1996.0,Adventure,0.03,1.7999999999999998
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,2015.0,Role-Playing,0.03,1.7999999999999998
Marker Man Adventures,2009.0,Platform,0.03,1.7999999999999998
Capcom Digital Collection,2012.0,Action,0.03,1.7999999999999998
Monster Hunter Frontier Online: Forward 2,2011.0,Role-Playing,0.03,1.7999999999999998
Moyashimon DS,2009.0,Action,0.03,1.7999999999999998
A Ressha de Gyoukou 2001,2001.0,Simulation,0.03,1.7999999999999998
Diabolik Lovers: Lunatic Parade,2016.0,Adventure,0.03,1.7999999999999998
Neverwinter Nights 2,2006.0,Role-Playing,0.03,1.7999999999999998
Starry ? Sky: In Autumn,2010.0,Misc,0.03,1.7999999999999998
Battlefield 1942,2002.0,Shooter,0.03,1.7999999999999998
Pitball,1996.0,Sports,0.03,1.7999999999999998
Combat Wings: The Great Battles of WWII,,Simulation,0.03,1.7999999999999998
D.C. III: Da Capo III,2013.0,Adventure,0.03,1.7999999999999998
Judge Dredd: Dredd Vs Death,2003.0,Shooter,0.05,3.0
Ocean Commander,2009.0,Simulation,0.03,1.7999999999999998
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,2012.0,Adventure,0.03,1.7999999999999998
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,2015.0,Misc,0.03,1.7999999999999998
Tank Beat,2006.0,Strategy,0.03,1.7999999999999998
Tenkaichi * Sengoku Lovers,2010.0,Adventure,0.03,1.7999999999999998
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,2013.0,Misc,0.03,1.7999999999999998
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,2007.0,Misc,0.03,1.7999999999999998
Bode Miller Alpine Skiing,2006.0,Sports,0.03,1.7999999999999998
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,2006.0,Role-Playing,0.03,1.7999999999999998
R-Type Delta,1998.0,Shooter,0.03,1.7999999999999998
Angelique: Maren no Rokukishi,2011.0,Adventure,0.03,1.7999999999999998
Soul Eater: Battle Resonance,2009.0,Action,0.03,1.7999999999999998
Psycho-Pass: Mandatory Happiness,2016.0,Adventure,0.05,3.0
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,2008.0,Misc,0.03,1.7999999999999998
The Great Battle Gaiden 2: Matsuri da Wasshoi,1994.0,Action,0.03,1.7999999999999998
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,2008.0,Simulation,0.03,1.7999999999999998
Rock 'N' Roll Adventures,2007.0,Platform,0.03,1.7999999999999998
Doki Oki,1995.0,Adventure,0.03,1.7999999999999998
Gakuen Alice: WakuWaku * Happy Friends,2007.0,Adventure,0.03,1.7999999999999998
Konohana 2: Todoke Kanai Requiem,2002.0,Adventure,0.03,1.7999999999999998
Derby Time 2006,2006.0,Sports,0.03,1.7999999999999998
Yuusha Shisu.,2016.0,Role-Playing,0.02,1.2
Senjou no Waltz,2014.0,Adventure,0.02,1.2
Chuck E. Cheese's Sports Games,2011.0,Sports,0.02,1.2
Stronghold 2 Deluxe,2005.0,Strategy,0.02,1.2
MAPLUS: Portable Navi 3,2009.0,Misc,0.02,1.2
DEATH NOTE: L o Tsugu Mono,2007.0,Adventure,0.02,1.2
Puppet Show 3: Lost Town,2011.0,Puzzle,0.02,1.2
Star Wars: Empire at War - Forces of Corruption,2006.0,Strategy,0.02,1.2
Spy Hunter / Super Sprint,2005.0,Racing,0.02,1.2
Otometeki Koi Kakumei * Love Revo! Portable,2010.0,Adventure,0.02,1.2
Clover no Kuni no Alice: Wonderful Wonder World,2010.0,Adventure,0.04,2.4
Room Zoom: Race for Impact,2004.0,Racing,0.02,1.2
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,2013.0,Adventure,0.02,1.2
Tube Slider,,Racing,0.02,1.2
Ghost Pirates of Vooju Island,2009.0,Adventure,0.02,1.2
America Oudan Ultra-Quiz,1995.0,Misc,0.02,1.2
DoDonPachi Dai-Oujou: Black Label Extra,2009.0,Shooter,0.02,1.2
Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,2009.0,Misc,0.02,1.2
ParaWorld,2006.0,Strategy,0.02,1.2
Tropico Reloaded,2009.0,Strategy,0.02,1.2
Shinseiki Evangelion: Battle Orchestra,2007.0,Fighting,0.02,1.2
Pharaoh,1998.0,Strategy,0.02,1.2
Vampire Mansion: Linda Hyde,2011.0,Adventure,0.02,1.2
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,2008.0,Action,0.02,1.2
Battlefield 2: Modern Combat(JP sales),2005.0,Shooter,0.02,1.2
The Idolmaster: Gravure For You! Vol.7,2012.0,Action,0.02,1.2
Stake: Fortune Fighters,2003.0,Fighting,0.02,1.2
Serious Sam Advance,2004.0,Shooter,0.02,1.2
The Settlers: Rise of an Empire,2007.0,Strategy,0.02,1.2
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,,Adventure,0.02,1.2
Pop'n Music 12 Iroha,2006.0,Simulation,0.02,1.2
BeatMania IIDX 11: IIDX Red,2006.0,Simulation,0.02,1.2
Warhammer Online: Age of Reckoning,2008.0,Role-Playing,0.02,1.2
Road Trip: The Arcade Edition,2002.0,Racing,0.02,1.2
Juusanshi Engi Engetsu Sangokuden 2,2014.0,Action,0.02,1.2
Virtua Tennis: World Tour (jp sales),2005.0,Sports,0.02,1.2
Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,2012.0,Action,0.02,1.2
Cold War,2005.0,Shooter,0.02,1.2
Steel Battalion: Line of Contact,2004.0,Simulation,0.02,1.2
Naruto Shippuden: Ultimate Ninja Storm Collection,2016.0,Action,0.02,1.2
Ken to Mahou to Gakuen Mono. 2G,2010.0,Role-Playing,0.02,1.2
Kami Naru Kimi to,2011.0,Adventure,0.02,1.2
Spy Hunter: Nowhere To Run,2006.0,Racing,0.02,1.2
Ikki Tousen: Eloquent Fist,2008.0,Fighting,0.02,1.2
Disney's Magical Quest 3 Starring Mickey and Donald,2003.0,Action,0.02,1.2
Chili Con Carnage,2007.0,Shooter,0.02,1.2
Bus Simulator 16,2016.0,Simulation,0.02,1.2
Rengoku II:  The Stairway To H.E.A.V.E.N.,2006.0,Action,0.02,1.2
Teddy Together,2016.0,Simulation,0.02,1.2
Pony Luv,2008.0,Simulation,0.02,1.2
Strike Witches 2: Iyasu Naosu Punipunisuru,2010.0,Action,0.02,1.2
Omega Quintet,2014.0,Role-Playing,0.02,1.2
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,2015.0,Action,0.02,1.2
Demigod,2009.0,Strategy,0.02,1.2
Bunmei Haruka: Aoiza Ibunroku,2011.0,Action,0.02,1.2
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015.0,Adventure,0.02,1.2
Blade Arcus from Shining EX,2015.0,Fighting,0.04,2.4
Vantage Master Portable,2008.0,Role-Playing,0.02,1.2
Lilpri DS: Hime-Chen! Apple Pink,2010.0,Adventure,0.02,1.2
Star Trek Online,2010.0,Role-Playing,0.02,1.2
Rapala for Kinect,2011.0,Sports,0.02,1.2
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",2008.0,Misc,0.02,1.2
Diabolik Lovers: Vandead Carnival,2014.0,Action,0.02,1.2
O.M.G. 26 - Our Mini Games,2007.0,Puzzle,0.02,1.2
AMF Xtreme Bowling,2006.0,Sports,0.02,1.2
Bomberman Fantasy Race,1998.0,Racing,0.02,1.2
Carnage Heart EXA,2010.0,Strategy,0.02,1.2
Tropico 4: Modern Times,2012.0,Strategy,0.02,1.2
Europa Universalis III Complete,2008.0,Strategy,0.02,1.2
Bugriders: The Race of Kings,1997.0,Racing,0.02,1.2
Bust-A-Move,1994.0,Puzzle,0.02,1.2
Wii de Asobu: Metroid Prime,,Shooter,0.04,2.4
Payout Poker & Casino,,Misc,0.02,1.2
Wangan Midnight Portable,2007.0,Racing,0.02,1.2
Cross Ange: Tenshi to Ryuu no Rondo tr.,2015.0,Action,0.02,1.2
Canvas 2,2006.0,Adventure,0.02,1.2
Memories Off: Sorekara Again,2006.0,Adventure,0.02,1.2
11eyes: CrossOver,2009.0,Adventure,0.04,2.4
Kenka Bancho Otome,2016.0,Action,0.02,1.2
Supermodel Makeover by Lauren Luke,2009.0,Simulation,0.02,1.2
Serious Sam HD: Gold Edition,2011.0,Shooter,0.04,2.4
Peter Pan in Disney's Return to Never Land,2002.0,Platform,0.02,1.2
Ferrari Challenge Trofeo Pirelli Deluxe,2009.0,Racing,0.02,1.2
Xenosaga I·II,2006.0,Role-Playing,0.02,1.2
SimCity Societies,2007.0,Simulation,0.02,1.2
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,2008.0,Sports,0.02,1.2
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,2016.0,Misc,0.02,1.2
Fishdom 2 Deluxe,2010.0,Puzzle,0.02,1.2
Kuusen II,2004.0,Simulation,0.02,1.2
Cross Channel: In Memory of All People,2011.0,Adventure,0.02,1.2
Bomberman Story DS,2007.0,Role-Playing,0.02,1.2
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,2010.0,Adventure,0.02,1.2
Are You Alice?,2011.0,Adventure,0.02,1.2
Stronghold Crusader Extreme,2008.0,Strategy,0.02,1.2
Kensei: Sacred Fist,1997.0,Fighting,0.02,1.2
Okashi na Shima no Peter Pan: Sweet Never Land,2011.0,Adventure,0.02,1.2
Urakata Hakuoki,2013.0,Adventure,0.02,1.2
Cities XL 2011,2010.0,Simulation,0.02,1.2
Gift: Prism,2006.0,Adventure,0.02,1.2
Shanghai: True Valor,1998.0,Puzzle,0.02,1.2
Tokyo Xanadu eX+,2016.0,Role-Playing,0.02,1.2
Major Dream: Major DS Dream Baseball,2008.0,Sports,0.02,1.2
Thunderbirds,2004.0,Shooter,0.02,1.2
Winning Post 8 2015,2015.0,Action,0.04,2.4
Vitamin Z Revolution,2010.0,Adventure,0.02,1.2
Aria: The Origination ~Aoi Wakusei no El Cielo~,2008.0,Adventure,0.02,1.2
Inkheart,2009.0,Adventure,0.02,1.2
Lunatic Dawn Tempest,2001.0,Role-Playing,0.02,1.2
Ceville,2009.0,Action,0.02,1.2
Strike Witches: Shirogane no Tsubasa,2012.0,Strategy,0.04,2.4
Totally Spies! 2: Undercover,2006.0,Action,0.02,1.2
Luxor: The Wrath of Set,2006.0,Puzzle,0.02,1.2
Natalie Brooks: Mystery at Hillcrest High,2012.0,Action,0.02,1.2
Board Game: Top Shop,1999.0,Misc,0.02,1.2
NANA: Live Staff Daiboshuu! Shoshinsha Kangei,2007.0,Action,0.02,1.2
Xia-Xia,2012.0,Platform,0.02,1.2
Cocoto Magic Circus,2008.0,Shooter,0.02,1.2
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,2007.0,Adventure,0.02,1.2
Dunamis 15,2011.0,Adventure,0.04,2.4
DemiKids: Dark Version,2002.0,Role-Playing,0.02,1.2
Mage Knight: Destiny's Soldier,2006.0,Strategy,0.02,1.2
GT Legends,2005.0,Racing,0.02,1.2
Blender Bros.,2002.0,Platform,0.02,1.2
Suzumiya Haruhi no Heiretsu,2009.0,Adventure,0.02,1.2
DemiKids: Light Version,2002.0,Role-Playing,0.02,1.2
Nanatsuiro * Drops Pure!!,2007.0,Adventure,0.02,1.2
Pe-Jongju to Manabu Kankokugo DS: Test-Hen,2010.0,Misc,0.02,1.2
Escape the Emerald Star,2011.0,Puzzle,0.02,1.2
La Corda d'Oro 4,2016.0,Action,0.02,1.2
Thomas and Friends: Steaming around Sodor,2015.0,Action,0.02,1.2
Falcon 4.0: Allied Force,2005.0,Simulation,0.02,1.2
Bottom of the 9th '97,1997.0,Sports,0.02,1.2
Shaman King: Chou Senjiryokketsu 3,2002.0,Role-Playing,0.02,1.2
HatsuKare * Renai Debut Sengen!,2013.0,Adventure,0.02,1.2
Treasure Chase,2011.0,Puzzle,0.02,1.2
Unreal Anthology,2006.0,Shooter,0.02,1.2
X3: Terran War Pack,2012.0,Misc,0.02,1.2
Prison Architect,2016.0,Action,0.02,1.2
G1 Jockey Wii,2007.0,Sports,0.02,1.2
Kingdom: Ikkitousen no Ken,2010.0,Action,0.02,1.2
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,2007.0,Fighting,0.02,1.2
RayCrisis: Series Termination,1999.0,Shooter,0.02,1.2
Bejeweled 2 Deluxe,2006.0,Puzzle,0.02,1.2
Ikki Tousen: Shining Dragon,2007.0,Role-Playing,0.02,1.2
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,2008.0,Adventure,0.02,1.2
Toxic Grind,2002.0,Sports,0.02,1.2
Kawasaki Jet Ski,2008.0,Racing,0.02,1.2
Genkai Tokki: Seven Pirates,2016.0,Role-Playing,0.02,1.2
ScrapLand,2005.0,Action,0.02,1.2
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,2011.0,Misc,0.02,1.2
Geten no Hana,2013.0,Misc,0.02,1.2
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,2009.0,Adventure,0.02,1.2
Brave: The Video Game,2012.0,Action,0.04,2.4
D.Gray-man: Sousha no Shikaku,2008.0,Adventure,0.02,1.2
Indianapolis 500 Evolution,2009.0,Racing,0.02,1.2
Ookami to Koushinryou: Omiowataru Kaze,2009.0,Adventure,0.02,1.2
School Days LxH,2008.0,Adventure,0.02,1.2
Neo Angelique,2006.0,Adventure,0.02,1.2
Big Idea's VeggieTales: LarryBoy and the Bad Apple,2006.0,Action,0.04,2.4
Namco Museum Battle Collection (JP sales),2005.0,Misc,0.02,1.2
Brandish: The Dark Revenant,2009.0,Role-Playing,0.02,1.2
Summon Night: Swordcraft Story,2003.0,Role-Playing,0.02,1.2
Samurai Shodown V,2006.0,Fighting,0.02,1.2
Pro Fishing Challenge,2004.0,Sports,0.02,1.2
Minna no Chizu 2,2007.0,Misc,0.02,1.2
Franklin's Great Adventures,2006.0,Action,0.02,1.2
Princess Saver! Eternal Love for My Lady,2010.0,Adventure,0.02,1.2
To Love-Ru Trouble: Darkness - True Princess,2015.0,Action,0.02,1.2
Tokyo Mew Mew,2002.0,Role-Playing,0.02,1.2
Jitsumei Jikkyou Keiba Dream Classic 2002,2002.0,Sports,0.02,1.2
Interactive Storybook DS Series 3,2007.0,Misc,0.02,1.2
Moujuutsukai to Oujisama: Snow Bride Portable,2012.0,Adventure,0.02,1.2
Twinkle * Crusaders GoGo!,2010.0,Adventure,0.02,1.2
Rule of Rose,2006.0,Action,0.02,1.2
Homeworld,1998.0,Strategy,0.02,1.2
Uta Kumi 575,2014.0,Misc,0.02,1.2
Invizimals: The Lost Kingdom,2013.0,Action,0.02,1.2
IL-2 Sturmovik: Forgotten Battles,2003.0,Simulation,0.02,1.2
The Professor's Brain Trainer: Logic,2005.0,Puzzle,0.02,1.2
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,2010.0,Misc,0.02,1.2
Balls of Fury,2007.0,Sports,0.04,2.4
18 Wheels of Steel: Extreme Trucker,2009.0,Racing,0.02,1.2
Veggy World,2011.0,Shooter,0.02,1.2
Ukiyo no Roushi,2015.0,Action,0.02,1.2
SBK: Snowboard Kids,2005.0,Sports,0.02,1.2
Warriors of the Lost Empire (JP sales),2007.0,Role-Playing,0.02,1.2
Jojo's Bizarre Adventure,1999.0,Fighting,0.02,1.2
Cities in Motion Collection,2011.0,Simulation,0.02,1.2
Evolution Snowboarding,2002.0,Sports,0.02,1.2
Jissen Pachinko Hisshouhou! CR Sakura Taisen,2007.0,Misc,0.02,1.2
Freedom Wings,2006.0,Simulation,0.02,1.2
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1996.0,Puzzle,0.02,1.2
Zillions of Enemy X: Zetsukai no Crusade,2013.0,Role-Playing,0.02,1.2
Dream Chronicles,2010.0,Adventure,0.02,1.2
The Settlers IV,2001.0,Strategy,0.02,1.2
Happiness! De-Lucks,2007.0,Adventure,0.02,1.2
Mount & Blade,2008.0,Role-Playing,0.02,1.2
Doki Majo Plus,2009.0,Adventure,0.02,1.2
Eureka Seven Vol. 2: The New Vision,2006.0,Shooter,0.02,1.2
Love Once: Mermaid's Tears,2011.0,Adventure,0.02,1.2
Mata Hari: Betrayal is only a Kiss Away,2008.0,Adventure,0.02,1.2
"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",2009.0,Action,0.02,1.2
Maximum Capacity: Hotel Giant,2002.0,Strategy,0.02,1.2
Sengoku Otome: Legend Battle,2016.0,Action,0.02,1.2
Shippuu Mahou Daisakusen: Kingdom-Grandprix,1996.0,Shooter,0.02,1.2
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,2006.0,Misc,0.02,1.2
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,2011.0,Misc,0.02,1.2
Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,2011.0,Adventure,0.02,1.2
PachiPara 15: Super Umi Monogatari in Okinawa 2,2010.0,Misc,0.02,1.2
Motto! SoniComi,2014.0,Simulation,0.02,1.2
Let's Play Flight Attendant,2010.0,Simulation,0.02,1.2
Akai Ito DS,2008.0,Adventure,0.02,1.2
Knight's Apprentice: Memorick's Adventures,2004.0,Action,0.02,1.2
Saint,,Shooter,0.02,1.2
Natsuiro no Sunadokei,2002.0,Adventure,0.02,1.2
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,2007.0,Misc,0.02,1.2
Tale of a Hero,2010.0,Adventure,0.02,1.2
Ballblazer Champions,1997.0,Sports,0.02,1.2
Steal Princess,,Platform,0.02,1.2
So Blonde,2008.0,Adventure,0.02,1.2
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,2008.0,Adventure,0.02,1.2
Casper's Scare School: Classroom Capers,2008.0,Adventure,0.02,1.2
Moujuutsukai to Oujisama Portable,2011.0,Adventure,0.02,1.2
Galaxy Angel II: Eigou Kaiki no Koku,2009.0,Strategy,0.02,1.2
Genroh,2012.0,Action,0.02,1.2
Otome wa Oanesama Boku ni Koi Shiteru Portable,2010.0,Adventure,0.02,1.2
Iron Phoenix,2005.0,Fighting,0.02,1.2
Legend: Hand of God,2007.0,Role-Playing,0.02,1.2
Geon Cube,2009.0,Puzzle,0.02,1.2
Tennis no Oji-Sama: Driving Smash! Side King,2008.0,Sports,0.02,1.2
Kuon,2004.0,Adventure,0.02,1.2
Kannou Mukashi Banashi Portable,2012.0,Adventure,0.02,1.2
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,2010.0,Adventure,0.02,1.2
Triple Crown Championship Snowboarding,2010.0,Sports,0.02,1.2
UnchainBlades EXXiV,2012.0,Role-Playing,0.04,2.4
Fallout Trilogy,2004.0,Role-Playing,0.02,1.2
The Sims: Complete Collection,2005.0,Simulation,0.02,1.2
Command & Conquer 3: Deluxe Edition,2008.0,Strategy,0.02,1.2
Dance! It's Your Stage,2011.0,Misc,0.04,2.4
Sacred Gold,2005.0,Role-Playing,0.02,1.2
Dies Irae: Amantes Amentes,2012.0,Action,0.02,1.2
Mind over Matter,2010.0,Puzzle,0.02,1.2
The Idolmaster: Gravure For You! Vol.9,2012.0,Action,0.02,1.2
Discovery Kids: Snake Safari,2009.0,Simulation,0.02,1.2
Ryu-koku,2006.0,Adventure,0.02,1.2
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,2008.0,Misc,0.02,1.2
Group S Challenge,2003.0,Racing,0.02,1.2
GunParade Orchestra: Midori no Shou,2006.0,Adventure,0.02,1.2
Shooter: Starfighter Sanvein,2000.0,Shooter,0.02,1.2
Sakura Wars 1 & 2,2006.0,Strategy,0.02,1.2
Kao Challengers,2005.0,Platform,0.02,1.2
Order of War,2009.0,Strategy,0.02,1.2
Painkiller,2004.0,Shooter,0.02,1.2
Date A Live: Arusu Install,2014.0,Adventure,0.02,1.2
Canimal Triple,2014.0,Misc,0.02,1.2
Tengen Toppa Gurren-Lagann,2007.0,Action,0.02,1.2
Sugoi Hebereke,1994.0,Fighting,0.02,1.2
Pebble Beach Golf Links,1994.0,Sports,0.02,1.2
Jelly Belly: Ballistic Beans,2009.0,Puzzle,0.02,1.2
PopCap Hits!,2011.0,Misc,0.02,1.2
Higurashi Daybreak Portable Mega Edition,2009.0,Adventure,0.02,1.2
Dragon's Lair,2010.0,Platform,0.02,1.2
Shinken de Watashi ni Koi Shinasai! R,2012.0,Action,0.02,1.2
Shiratsuyu no Kai,2013.0,Adventure,0.02,1.2
Dungeon Defenders,2011.0,Role-Playing,0.02,1.2
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,2008.0,Simulation,0.02,1.2
Command & Conquer: The First Decade,2006.0,Strategy,0.02,1.2
Taito Legends 2,2006.0,Misc,0.02,1.2
World Championship Poker featuring Howard Lederer: All In,2006.0,Misc,0.02,1.2
"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",2010.0,Adventure,0.02,1.2
Jinsei Game Wii,2007.0,Misc,0.02,1.2
Heavy Fire: The Chosen Few 3D,2011.0,Shooter,0.02,1.2
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,2008.0,Misc,0.02,1.2
Hyakka Hyakurou: Sengoku Ninpoujou,2016.0,Adventure,0.02,1.2
Jake Hunter: Detective Chronicles,2008.0,Adventure,0.02,1.2
Gekka Ryouran Romance,2011.0,Adventure,0.02,1.2
Guess the Logos,2004.0,Puzzle,0.02,1.2
Ore no Yome: Anata Dake no Hanayome,2010.0,Adventure,0.02,1.2
Crime Scene,2009.0,Adventure,0.02,1.2
Military History: Commander - Europe at War,2009.0,Strategy,0.03,1.7999999999999998
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,1996.0,Misc,0.02,1.2
Final Approach 2: 1st Priority,2008.0,Adventure,0.02,1.2
Gochuumon wa Usagi Desu ka?? Wonderful Party!,2016.0,Adventure,0.02,1.2
Moujuutsukai to Oujisama: Snow Bride,2011.0,Adventure,0.02,1.2
Detective Jinguuji Saburo: Ronde Revenge,2012.0,Action,0.02,1.2
Meitantei Evangelion,2007.0,Adventure,0.02,1.2
Tsuyo Kiss 2 Portable,2010.0,Adventure,0.02,1.2
Butt-Ugly Martians: Zoom or Doom!,2002.0,Racing,0.02,1.2
Mar Heaven: Karudea no Akuma,2006.0,Role-Playing,0.02,1.2
Brain Dead 13,1996.0,Adventure,0.02,1.2
Hoppie,2011.0,Platform,0.02,1.2
Rugby League Team Manager 2015,2015.0,Action,0.02,1.2
Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,2007.0,Misc,0.02,1.2
The Lord of the Rings Online: Mines of Moria,2008.0,Role-Playing,0.02,1.2
T.A.C. Heroes : Big Red One,2010.0,Strategy,0.02,1.2
War Leaders: Clash of Nations,2009.0,Strategy,0.02,1.2
Dungeons & Dragons: Shadow over Mystara,2013.0,Role-Playing,0.02,1.2
The King of Fighters NeoWave,2006.0,Fighting,0.02,1.2
Super PickUps,2007.0,Racing,0.03,1.7999999999999998
Aquanaut's Holiday,1995.0,Adventure,0.02,1.2
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,2007.0,Adventure,0.02,1.2
Hot 'n' Cold,2009.0,Action,0.02,1.2
Nisenochigiri,2010.0,Adventure,0.02,1.2
Kikou Heidan J-Phoenix: Cobalt Shoutaihen,2002.0,Action,0.02,1.2
Last Escort,2006.0,Adventure,0.02,1.2
Meikyuu Cross Blood: Reloaded,2011.0,Action,0.02,1.2
Livly Garden,2010.0,Simulation,0.02,1.2
Nicktoons Collection: Game Boy Advance Video Volume 3,2005.0,Misc,0.02,1.2
Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,2011.0,Role-Playing,0.02,1.2
Commando: Steel Disaster,2008.0,Shooter,0.02,1.2
Aria: The Natural ~Tooi Yume no Mirage~,2006.0,Adventure,0.02,1.2
Hellgate: London,2007.0,Role-Playing,0.02,1.2
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,2008.0,Fighting,0.02,1.2
The Awakened Fate Ultimatum,2014.0,Role-Playing,0.02,1.2
Gal Gun,2012.0,Shooter,0.02,1.2
Chuck E. Cheese's Super Collection,2011.0,Action,0.02,1.2
Hakuouki: Yuugi Roku DS,2011.0,Adventure,0.02,1.2
Mystery Tales 2: The Spirit Mask,2011.0,Puzzle,0.02,1.2
Shonen Jump's Shaman King: Master of Spirits 2,2005.0,Role-Playing,0.02,1.2
Toki no Kizuna: Hanayui Tsuzuri,2013.0,Adventure,0.02,1.2
Rinne no Lagrange: Kamogawa Days,2012.0,Adventure,0.02,1.2
Airport Simulator,2011.0,Simulation,0.02,1.2
Casper's Scare School: Spooky Sports Day,2009.0,Sports,0.04,2.4
Code R,1998.0,Adventure,0.02,1.2
The Idolmaster: Gravure For You! Vol.8,2012.0,Action,0.02,1.2
Disney Sports Football,2002.0,Sports,0.04,2.4
Oil Rush,2012.0,Strategy,0.02,1.2
Chicken Hunter,2007.0,Shooter,0.02,1.2
Hakuoki: Shinkai - Furi no Shou,2015.0,Action,0.02,1.2
Demolition Company: Gold Edition,2011.0,Simulation,0.02,1.2
Onechanbara Special,2011.0,Action,0.02,1.2
Daikaijuu Battle: Ultra Coliseum,2008.0,Fighting,0.02,1.2
